"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND","Sets"
"TraesCS2B02G539400",10.6948535649462,2.41295072969525,0.347340253373223,6.94693663133392,3.73303277215963e-12,9.89025131595434e-10,"chr2B",NA,734459078,734460487,"+","up_regulated"
"TraesCS2B02G539500",100.001896387868,1.0222369757976,0.110601559058796,9.24251868144259,2.40761902059426e-20,1.1324532654114e-17,"chr2B",NA,734499470,734499875,"-","up_regulated"
"TraesCS2B02G539600",131.20609047166,1.80768303145577,0.191984189631696,9.41579113844552,4.69532945236562e-21,2.32651782254239e-18,"chr2B",NA,734719807,734720525,"+","up_regulated"
"TraesCS2B02G540100",4433.48685479088,1.2184862539619,0.131772575195128,9.2468880733155,2.31123588268173e-20,1.10310530253582e-17,"chr2B",NA,736243757,736243870,"+","up_regulated"
"TraesCS2B02G540300",163.41111587782,3.1970224246049,0.211169659044032,15.1395917343328,8.87630164907763e-52,4.43200569262791e-48,"chr2B",NA,736756338,736757288,"-","up_regulated"
"TraesCS2B02G541300",139.883860083073,2.46971519114954,0.285418705971238,8.65295490267699,5.01828583881095e-18,2.01072181356308e-15,"chr2B",NA,737635276,737635533,"+","up_regulated"
"TraesCS2B02G541400",28.2360658553406,7.40461764583874,0.599837487220424,12.344372940329,5.22396594571349e-35,5.65146049227104e-32,"chr2B",NA,737688888,737689112,"+","up_regulated"
"TraesCS2B02G541500",15.5992876012133,7.12602545276505,0.634132768473617,11.2374345043195,2.67029969357346e-29,2.08830304951631e-26,"chr2B",NA,737694345,737694569,"+","up_regulated"
"TraesCS2B02G541700",60.9094614319924,5.325663351195,0.397732217966301,13.3900727942694,6.91129774406937e-41,1.09417643065254e-37,"chr2B",NA,738175992,738176249,"+","up_regulated"
"TraesCS2B02G541800",19.29076790427,4.44535799332468,0.477236625545791,9.31478800111108,1.2219632341822e-20,5.91922638289304e-18,"chr2B",NA,738179070,738179375,"+","up_regulated"
"TraesCS2B02G542100",24.8603886847057,3.90156596105383,0.290434678061674,13.4335403302815,3.84576799730985e-41,6.40073847962519e-38,"chr2B",NA,738487079,738487587,"-","up_regulated"
"TraesCS2B02G542300",370.853112660188,1.75494433835613,0.169175242998454,10.3735292898156,3.27211806309458e-25,1.96660355069879e-22,"chr2B",NA,739368882,739369619,"-","up_regulated"
"TraesCS2B02G542400",220.023185227826,2.28604479909352,0.32487651356142,7.03665763348981,1.96905869188273e-12,5.34776567741037e-10,"chr2B",NA,740215359,740215771,"+","up_regulated"
"TraesCS2B02G543100",240.058302226629,1.11297335505396,0.205816123383437,5.4076101364541,6.38712669330102e-08,8.78365240809681e-06,"chr2B",NA,740807736,740808651,"-","up_regulated"
"TraesCS2B02G543900",5.99135985647586,3.49212511029872,0.7392818547683,4.72367215260977,2.31623710512416e-06,0.000211458439512811,"chr2B",NA,741386135,741386567,"-","up_regulated"
"TraesCS2B02G544200",394.533075621224,2.37273472991417,0.160835885011705,14.7525207433745,2.96384350798677e-49,8.36448183058354e-46,"chr2B",NA,741443078,741443217,"+","up_regulated"
"TraesCS2B02G544700",23.1147126452485,1.89951692890954,0.250156514213233,7.59331386945372,3.11825990184455e-14,9.97075124279457e-12,"chr2B",NA,741854830,741855053,"+","up_regulated"
"TraesCS2B02G544800",198.528102779495,4.31188859682234,0.271386263944271,15.8883818736964,7.62710752732604e-57,7.07250785141048e-53,"chr2B",NA,741858371,741858408,"+","up_regulated"
"TraesCS2B02G545100",24.6450993743754,4.47809210245427,0.498779458227258,8.97810049830465,2.75481398860623e-19,1.23320673103745e-16,"chr2B",NA,742078070,742078156,"+","up_regulated"
"TraesCS2B02G545300",5.08814664490902,4.89562047877963,0.774555326633627,6.32055620875656,2.60623508360672e-10,5.52845487833046e-08,"chr2B",NA,742171211,742172743,"-","up_regulated"
"TraesCS2B02G545600",778.688788122758,1.41798492705997,0.125134597422113,11.3316776996271,9.14363410530106e-30,7.41891612218865e-27,"chr2B",NA,742475590,742475608,"-","up_regulated"
"TraesCS2B02G545700",117.556368078118,2.08348821368106,0.210415426032334,9.90178454578184,4.08912366915352e-23,2.2493645539386e-20,"chr2B",NA,742528480,742528521,"-","up_regulated"
"TraesCS2B02G546000",283.108022794754,2.41495771627862,0.180212214823923,13.4006327963849,5.99498143197956e-41,9.72835611874483e-38,"chr2B",NA,742821757,742821873,"-","up_regulated"
"TraesCS2B02G546100",24.5661015117443,5.04715723557013,0.527398704068508,9.56990830018139,1.07000535083575e-21,5.42609744708972e-19,"chr2B",NA,742893669,742893768,"-","up_regulated"
"TraesCS2B02G546500",481.958785402612,1.36928242444225,0.145263910783474,9.42617073337135,4.25333803957638e-21,2.1237244011454e-18,"chr2B",NA,743689898,743690236,"+","up_regulated"
"TraesCS2B02G546800",94.9984162104211,1.34300005755478,0.189080844281682,7.10278221285103,1.22270008079206e-12,3.39168642069285e-10,"chr2B",NA,743733843,743734195,"-","up_regulated"
"TraesCS2B02G547000",29.0973812051982,4.34647343114526,0.365150576744346,11.9032358373854,1.13845517381927e-32,1.07097283090738e-29,"chr2B",NA,743743248,743743307,"-","up_regulated"
"TraesCS2B02G547500",7.19214772602826,1.46698963345382,0.457222810255439,3.20847866849479,0.00133439207493105,0.0244501150449736,"chr2B",NA,744165062,744166381,"-","up_regulated"
"TraesCS2B02G547600",109.859204118755,2.92451292637807,0.224047825619232,13.0530743527423,6.10338259066066e-39,8.42916093531454e-36,"chr2B",NA,744172612,744172640,"-","up_regulated"
"TraesCS2B02G554800",15.7296304554043,1.21042025515321,0.298808962893096,4.05081642609984,5.10392384449052e-05,0.0024041777702894,"chr2B",NA,749853937,749854599,"+","up_regulated"
"TraesCS2B02G555100",90.8624766185719,4.00587601699581,0.637127827575,6.28739766750222,3.22831672039749e-10,6.71634738208337e-08,"chr2B",NA,749985811,749986458,"+","up_regulated"
"TraesCS2B02G555200",28.8664102724507,1.93458249599787,0.345554663818479,5.59848469304443,2.16233490452138e-08,3.32599902020102e-06,"chr2B",NA,750001990,750002793,"+","up_regulated"
"TraesCS2B02G556900",68.6587810762651,1.31082790801845,0.433356032695732,3.02482902998792,0.00248773712443496,0.036896665572094,"chr2B",NA,751571215,751571287,"+","up_regulated"
"TraesCS2B02G559800",4.4254303099961,5.49702085387366,1.12605131380955,4.88167882445486,1.05186475371972e-06,0.000107329547137684,"chr2B",NA,753784693,753784908,"+","up_regulated"
"TraesCS2B02G560700",1.61756721652381,3.82228434758177,1.14975219293976,3.32444188500194,0.000885956961015664,0.0184973416755381,"chr2B",NA,753928992,753931307,"-","up_regulated"
"TraesCS2B02G561300",4.32854603718968,5.46503237997204,1.20509840786472,4.53492623034443,5.76236222710032e-06,0.000442121669221137,"chr2B",NA,754001296,754001568,"+","up_regulated"
"TraesCS2B02G561500",2.69884080444189,4.77957142653074,1.07689199498294,4.43830156487184,9.06715232175909e-06,0.000631177541157521,"chr2B",NA,754010978,754011250,"+","up_regulated"
"TraesCS2B02G562100",69.2469686741636,1.99348860933594,0.37035386423421,5.38265913184929,7.33934429993666e-08,1.0008336943464e-05,"chr2B",NA,754653342,754654686,"-","up_regulated"
"TraesCS2B02G562200",6.66732652097943,3.20883440955609,0.680578512538823,4.7148629444469,2.41873501870533e-06,0.000219273868804697,"chr2B",NA,754661148,754661405,"-","up_regulated"
"TraesCS2B02G563700",85.794988680352,2.79400798919638,0.415047086446328,6.73178557430422,1.67593505136379e-11,4.18403631477015e-09,"chr2B",NA,755550579,755551464,"-","up_regulated"
"TraesCS2B02G564800",3.38123054846189,2.70790073437814,0.63747687995342,4.24784148183696,2.1584002277729e-05,0.00124645692868985,"chr2B",NA,756553042,756553403,"-","up_regulated"
"TraesCS2B02G577200",8.98059869425606,2.77771496729851,0.81572965397281,3.40519062139072,0.000661178837621332,0.0153439822488383,"chr2B",NA,765580058,765581101,"+","up_regulated"
"TraesCS2B02G578000",42.4676577590128,3.880705452908,0.652074337347253,5.95132369216576,2.65982444741251e-09,4.76931505197641e-07,"chr2B",NA,766178894,766179835,"-","up_regulated"
"TraesCS2B02G578100",1.93770654622388,3.8882671403968,1.11000734897709,3.50292017794295,0.000460187345355602,0.0119757499199025,"chr2B",NA,766183091,766183591,"-","up_regulated"
"TraesCS2B02G582300",156.156271593948,1.67419129104563,0.414231749585708,4.0416778596041,5.30701058204209e-05,0.00247825940201692,"chr2B",NA,769949444,769949675,"+","up_regulated"
"TraesCS2B02G582600",3.93815192106526,1.83607951301838,0.612910196694399,2.99567460766827,0.00273838473484852,0.0392661487712336,"chr2B",NA,770063682,770066024,"+","up_regulated"
"TraesCS2B02G584100",133.298918277023,2.28964365322835,0.466608501439251,4.90699086314537,9.24843396691641e-07,9.69815587710088e-05,"chr2B",NA,771199101,771200571,"-","up_regulated"
"TraesCS2B02G585600",312.059009510421,1.73355600669208,0.336374294103783,5.1536518606776,2.55462014057029e-07,3.08790304142304e-05,"chr2B",NA,772333950,772334176,"-","up_regulated"
"TraesCS2B02G593000",395.592232613768,1.65800914178459,0.547690387377851,3.02727449667788,0.00246769758483992,0.0367297065425267,"chr2B",NA,777828926,777828970,"+","up_regulated"
"TraesCS2B02G598800",3.11853742633854,1.80135176200121,0.493602093427182,3.64940057181292,0.000262852952954165,0.00809766738312997,"chr2B",NA,781790262,781793405,"+","up_regulated"
"TraesCS2B02G600900",37.5533050090757,2.83804368987993,0.463564178348296,6.12222389571177,9.22782307021953e-10,1.80415058881913e-07,"chr2B",NA,784188587,784190860,"+","up_regulated"
"TraesCS2B02G604500",112.470272989195,2.60012125862453,0.487474740753624,5.33385843665419,9.61474909900881e-08,1.27887984429644e-05,"chr2B",NA,786102579,786103503,"+","up_regulated"
"TraesCS2B02G604600",35.3483775068094,1.37843408886264,0.356523522290822,3.86632017995781,0.000110489862473704,0.00431566633368732,"chr2B",NA,786105639,786106031,"+","up_regulated"
"TraesCS2B02G608000",1.16958792570003,2.89640581973974,0.955909744261108,3.02999926209412,0.00244554336213639,0.0365216994994987,"chr2B",NA,788254910,788255745,"-","up_regulated"
"TraesCS2B02G611800",98.5073844173592,1.11913833524541,0.186408081946811,6.00370071703621,1.9287007362875e-09,3.5974702526558e-07,"chr2B",NA,790751095,790751184,"+","up_regulated"
"TraesCS2B02G616300",18.788148463986,2.19195835637757,0.621368232051756,3.52763183457213,0.000419294904026254,0.011245749041381,"chr2B",NA,793585619,793585759,"-","up_regulated"
"TraesCS2B02G618300",6.62085431144469,1.76682571475427,0.567798671797944,3.11171160221208,0.00186006115415562,0.0305430228981131,"chr2B",NA,794484216,794487745,"+","up_regulated"
"TraesCS2B02G618800",3.57589778476315,4.17964346834596,1.31609311187997,3.17579617324761,0.00149425901317015,0.0264717119391032,"chr2B",NA,794592458,794593966,"+","up_regulated"
"TraesCS2B02G619200",2.38988272540312,3.99103770006713,1.32499685310542,3.01211107838728,0.00259437645124449,0.0378713573774494,"chr2B",NA,794668979,794672229,"-","up_regulated"
"TraesCS2B02G621600",1.43360568375854,2.96795649837409,0.946915692042873,3.13434081124058,0.00172240680270177,0.0290997984287797,"chr2B",NA,795979778,795980104,"-","up_regulated"
"TraesCS2B02G622000",4.09449145119313,3.81903158320107,1.125396528386,3.39349863525719,0.000690059023756604,0.0156669224316338,"chr2B",NA,796107879,796108457,"-","up_regulated"
"TraesCS2B02G625200",81.5682010422951,2.54061068837357,0.436752253032899,5.81705227787845,5.98944146466547e-09,1.02602387458119e-06,"chr2B",NA,798128223,798131307,"+","up_regulated"
"TraesCS2B02G625400",31.5348390293047,4.11905894229757,1.08848189735254,3.78422365343525,0.000154189123042451,0.00546907976868059,"chr2B",NA,798158377,798159197,"-","up_regulated"
"TraesCS2B02G626600",78.5153261042922,1.51491080114154,0.407547140888396,3.71714250734099,0.00020148880195191,0.00665114673999982,"chr2B",NA,798732815,798732959,"-","up_regulated"
"TraesCS2B02G626900",7.22149428349392,1.30934928952431,0.423368274019492,3.0926958156152,0.0019834732875496,0.031836610063018,"chr2B",NA,798825586,798825875,"-","up_regulated"
"TraesCS2B02G627800",1.89708057539512,2.46774998793723,0.797255670550301,3.09530565801292,0.00196610170099039,0.0316685463464172,"chr2B",NA,799565717,799567798,"-","up_regulated"
"TraesCS2D02G001800",2.69361705061211,1.92131511665397,0.626973215862148,3.06442933772215,0.00218085686603742,0.0339484733414331,"chr2D",NA,1602014,1603150,"+","up_regulated"
"TraesCS2D02G009200",54.1632157677105,1.7407759446604,0.410691988851514,4.2386411031012,2.24876824424159e-05,0.0012826673702436,"chr2D",NA,5100337,5100402,"-","up_regulated"
"TraesCS2D02G012100",2.30984780151827,2.3402190140423,0.77944761001895,3.00240706875142,0.00267853740513567,0.0386707880265472,"chr2D",NA,5747582,5748847,"+","up_regulated"
"TraesCS2D02G013100",24.8286452361176,2.81898014248891,0.595274687817875,4.73559551611806,2.18412808693032e-06,0.00020109468669879,"chr2D",NA,6522386,6525068,"+","up_regulated"
"TraesCS2D02G013300",5.29118339502413,2.98062417111942,0.944768991487122,3.15487087105573,0.0016056915520374,0.0278508149610882,"chr2D",NA,6599994,6602664,"+","up_regulated"
"TraesCS2D02G025400",29.8182846878362,1.99892529504529,0.546850487403236,3.65534152586632,0.000256839827415156,0.00797296661765555,"chr2D",NA,11038295,11038387,"+","up_regulated"
"TraesCS2D02G025500",42.1263636329609,1.61525595612102,0.516949516969143,3.12459128618826,0.00178052265370777,0.0297333999105149,"chr2D",NA,11044643,11044805,"+","up_regulated"
"TraesCS2D02G025700",39.9652592205592,2.21751524285177,0.549288933109275,4.03706521138051,5.41240278249573e-05,0.00251121561552393,"chr2D",NA,11067107,11068219,"-","up_regulated"
"TraesCS2D02G029600",12.0220479647599,2.01376653557063,0.694906691117725,2.8978948703625,0.00375676494221311,0.0480114503286275,"chr2D",NA,12262756,12262975,"-","up_regulated"
"TraesCS2D02G031000",246.430558569523,1.27719929697702,0.391776110542307,3.26002342309512,0.00111403013255885,0.0216883971626384,"chr2D",NA,12556606,12557122,"+","up_regulated"
"TraesCS2D02G035500",9.98526947609352,1.92729092380442,0.665050314185913,2.89796257921269,0.00375595400926008,0.0480108260616526,"chr2D",NA,13542478,13542951,"-","up_regulated"
"TraesCS2D02G039400",27.3827931624328,2.08161464511092,0.599973461493634,3.46951120126004,0.000521406325418917,0.0130472184205636,"chr2D",NA,14394726,14396714,"-","up_regulated"
"TraesCS2D02G051200",6.34204826206314,6.01910449048089,1.95670859768795,3.07613739602978,0.00209701190196372,0.0331023936178174,"chr2D",NA,19462216,19464285,"+","up_regulated"
"TraesCS2D02G051800",29.6366697733292,3.182622165967,0.650883298058289,4.88969708619252,1.00991264375883e-06,0.00010372378118099,"chr2D",NA,19624555,19624778,"-","up_regulated"
"TraesCS2D02G052800",7.65519085643004,1.49116960959873,0.445171694040488,3.34965054957673,0.000809135708882631,0.0174083522915385,"chr2D",NA,20424786,20427230,"-","up_regulated"
"TraesCS2D02G054900",12.6688967425596,1.34628107578295,0.333703847027387,4.03435887172276,5.47515851813926e-05,0.00253489685743523,"chr2D",NA,22119377,22120066,"+","up_regulated"
"TraesCS2D02G055600",77.4618196768308,1.05207608141993,0.342890761866453,3.06825437842995,0.00215313249178632,0.0336689544788846,"chr2D",NA,22204409,22206640,"-","up_regulated"
"TraesCS2D02G055900",6.6501279438018,1.83848952377661,0.589123803268664,3.12071845268521,0.00180410430893592,0.0299883254015444,"chr2D",NA,22419679,22420522,"+","up_regulated"
"TraesCS2D02G057700",220.908303028761,1.31240002444468,0.302074917661293,4.34461766837668,1.39518443129818e-05,0.000883526062785998,"chr2D",NA,22954044,22954136,"+","up_regulated"
"TraesCS2D02G066500",12.1949582997491,1.38706106964585,0.351287894866788,3.94850232505687,7.86416523806989e-05,0.00330815544210301,"chr2D",NA,27964732,27965896,"-","up_regulated"
"TraesCS2D02G067000",46.9108228911006,1.16371295806409,0.343921178963284,3.38366180754553,0.000715260473002644,0.0160205511741206,"chr2D",NA,28009875,28009883,"-","up_regulated"
"TraesCS2D02G067500",44.5142848964857,1.72303098799754,0.317276395588496,5.43069390586588,5.61353473274119e-08,7.85378467023184e-06,"chr2D",NA,28091873,28094639,"-","up_regulated"
"TraesCS2D02G077000",11.0488331313538,1.08479223135005,0.268158621854504,4.04533788191465,5.22477122589613e-05,0.00244964668653267,"chr2D",NA,32806902,32807340,"+","up_regulated"
"TraesCS2D02G080400",8.65611954631804,2.07450921445469,0.488531735077887,4.24641648740373,2.17216690743262e-05,0.00124774649523408,"chr2D",NA,34329619,34330286,"+","up_regulated"
"TraesCS2D02G088400",28.6550480003645,1.68671191914658,0.443703224096362,3.80144165637224,0.000143856615387646,0.00519918313185529,"chr2D",NA,38237713,38238988,"-","up_regulated"
"TraesCS2D02G088600",41.1595326486926,1.12771423645298,0.291392201650024,3.87009065468203,0.000108794889938741,0.00427733271103795,"chr2D",NA,38543206,38546253,"+","up_regulated"
"TraesCS2D02G103600",7.08895039814978,2.24511385866715,0.497359499325285,4.51406650865794,6.35962585169173e-06,0.000480003853527105,"chr2D",NA,56070439,56070724,"+","up_regulated"
"TraesCS2D02G104500",15.2854093326644,2.65388337213309,0.759990614831195,3.49199492775652,0.000479427351440169,0.0123002487675816,"chr2D",NA,56253887,56254191,"+","up_regulated"
"TraesCS2D02G104600",23.2678468182212,2.38314607805821,0.790840037498966,3.0134363019795,0.00258307260484332,0.0378227078654363,"chr2D",NA,56297982,56298295,"+","up_regulated"
"TraesCS2D02G111400",63.476149954493,1.60227824618766,0.445584094977347,3.59590538407597,0.000323265287738505,0.00935494865229888,"chr2D",NA,61983708,61984479,"-","up_regulated"
"TraesCS2D02G114800",74.029618403305,1.2751001924101,0.30113843148278,4.23426590266679,2.29299503896655e-05,0.00130331267932853,"chr2D",NA,63690549,63690572,"-","up_regulated"
"TraesCS2D02G129000",7.8408044041213,1.21057074840422,0.322665184461204,3.75178608260965,0.000175579249679706,0.00600150031422311,"chr2D",NA,74991351,74993405,"+","up_regulated"
"TraesCS2D02G136500",19.5912515253688,1.69621347987344,0.435857240668527,3.89167213850057,9.95557177085585e-05,0.00398161530281117,"chr2D",NA,80038733,80039026,"-","up_regulated"
"TraesCS2D02G140200",22.3281260293967,2.52191278232939,0.701938973772139,3.59278067832154,0.000327167946219106,0.00942615021831182,"chr2D",NA,82578514,82578783,"-","up_regulated"
"TraesCS2D02G168600",37.0362500563376,2.23888199067448,0.581495661192496,3.85021271884147,0.000118015282500184,0.0045008061028713,"chr2D",NA,112550444,112550733,"-","up_regulated"
"TraesCS2D02G168800",54.7180443882863,1.25275452323303,0.364060720341125,3.44105928829453,0.000579441552426879,0.0139736613167781,"chr2D",NA,112865081,112866190,"-","up_regulated"
"TraesCS2D02G174500",12.068729288223,1.99774749531655,0.569874734783914,3.50559056820453,0.000455595467565097,0.0118909134699037,"chr2D",NA,117847733,117847964,"-","up_regulated"
"TraesCS2D02G177100",34.7865252801449,1.80256005613192,0.520448375389408,3.46347522899503,0.00053324569035136,0.0132363203673831,"chr2D",NA,120565102,120565581,"+","up_regulated"
"TraesCS2D02G177200",143.517486603293,1.29720946093834,0.417398031697565,3.10784757576017,0.00188455237049523,0.0307911274816329,"chr2D",NA,120633232,120633428,"-","up_regulated"
"TraesCS2D02G180000",6.46049391544199,2.12987136700991,0.66390650335944,3.20808932618152,0.00133619990006914,0.024468081503111,"chr2D",NA,124475882,124476643,"-","up_regulated"
"TraesCS2D02G184000",2.44062995354736,3.58248108018662,1.01587541714904,3.52649647753119,0.000421096766676062,0.0112668553688966,"chr2D",NA,129268169,129268795,"+","up_regulated"
"TraesCS2D02G190200",17.7641946900055,1.26718760813352,0.432345099347316,2.93096327458438,0.00337912727186593,0.0450861444284816,"chr2D",NA,134292778,134292823,"+","up_regulated"
"TraesCS2D02G190600",130.551301196574,1.19152258160954,0.337736428414234,3.52796583775126,0.000418766198203453,0.0112448529579365,"chr2D",NA,134639673,134640032,"+","up_regulated"
"TraesCS2D02G206900",106.381695029851,1.30675160253634,0.318787428377936,4.09913154099395,4.1470330337981e-05,0.00204183186282976,"chr2D",NA,160598161,160598898,"+","up_regulated"
"TraesCS2D02G211000",4.35967689315275,1.83742677150511,0.548609277881502,3.34924480059921,0.000810321658169429,0.0174259228137143,"chr2D",NA,168131117,168131341,"-","up_regulated"
"TraesCS2D02G220600",21.4855048723843,2.25874465495405,0.698248116607375,3.2348739670488,0.0012169643617365,0.0230435112953081,"chr2D",NA,188281169,188281267,"-","up_regulated"
"TraesCS2D02G222700",340.047452632165,1.06232244939179,0.28722135010755,3.69861937141512,0.000216775395104186,0.00701090727265207,"chr2D",NA,189675565,189676423,"-","up_regulated"
"TraesCS2D02G223000",25.0839285747442,1.87052348714065,0.609244089277167,3.07023657687007,0.00213889273315412,0.0335432537591287,"chr2D",NA,190034659,190035508,"-","up_regulated"
"TraesCS2D02G246500",14.1339639778894,1.16407101902796,0.388901203785293,2.99323069123394,0.00276041009277526,0.0394231505219015,"chr2D",NA,288163329,288163346,"-","up_regulated"
"TraesCS2D02G249500",9.21794977435182,1.15198806068838,0.346535548588431,3.32429981680339,0.000886408449727641,0.0184973416755381,"chr2D",NA,295807141,295808250,"+","up_regulated"
"TraesCS2D02G250500",13.6175470825474,1.22666325633089,0.407021349889519,3.01375654290335,0.00258034778971561,0.0377996784090363,"chr2D",NA,298941450,298942761,"-","up_regulated"
"TraesCS2D02G252600",80.6525010877759,1.39556236092568,0.335283467949274,4.1623357377609,3.15008734076032e-05,0.00165430557676984,"chr2D",NA,304641083,304641265,"+","up_regulated"
"TraesCS2D02G253600",5.86797037998649,1.1218676750045,0.363383835778224,3.08728007287915,0.0020199718056126,0.032247016700028,"chr2D",NA,305915464,305915665,"-","up_regulated"
"TraesCS2D02G255500",46.9787497042589,1.47382287827147,0.339315909291945,4.3435124552424,1.40222523685515e-05,0.000886911295379252,"chr2D",NA,308470980,308471054,"+","up_regulated"
"TraesCS2D02G259300",66.0707314058271,1.11117660101135,0.339122443160675,3.27662360136063,0.00105056318666076,0.02082200196829,"chr2D",NA,315414730,315415235,"+","up_regulated"
"TraesCS2D02G262300",43.558952662586,1.02217082920798,0.34801291755637,2.93716347193466,0.00331229451739302,0.0445631049014553,"chr2D",NA,318558169,318558468,"-","up_regulated"
"TraesCS2D02G263900",24.1526585332223,1.41526116618208,0.417408937874521,3.39058663522802,0.000697432071533912,0.0157407217535696,"chr2D",NA,322926442,322926855,"-","up_regulated"
"TraesCS2D02G264200",481.118782087502,1.55792950330623,0.41028561230846,3.79718288082438,0.000146349820087197,0.00526875586348305,"chr2D",NA,323074705,323074837,"+","up_regulated"
"TraesCS2D02G270700",59.9715482124251,1.66291968889036,0.493029852581968,3.37285801292102,0.000743923039910288,0.0164245049389717,"chr2D",NA,334224945,334225196,"-","up_regulated"
"TraesCS2D02G284400",173.524682539244,1.19782532448267,0.384152749809657,3.11809644750995,0.00182023226820726,0.030140631767687,"chr2D",NA,359630619,359632115,"+","up_regulated"
"TraesCS2D02G294600",3.62781108119249,2.28326163101667,0.687110113993705,3.32299231886664,0.00089057366678467,0.0185406418842555,"chr2D",NA,376938667,376939230,"+","up_regulated"
"TraesCS2D02G310800",3.08173108698596,1.60473207867981,0.510227785124491,3.14512875516622,0.00166013748372556,0.0284053761803687,"chr2D",NA,399347628,399348086,"+","up_regulated"
"TraesCS2D02G315200",34.5431422687885,1.06591967153312,0.324733633287124,3.28244309264587,0.00102911755323188,0.0204845202024783,"chr2D",NA,404798592,404798718,"-","up_regulated"
"TraesCS2D02G316800",31.7192125924055,1.77892750133538,0.452511297397725,3.93123334503586,8.45111962262968e-05,0.00350295130718322,"chr2D",NA,406151134,406151153,"-","up_regulated"
"TraesCS2D02G321900",23.4533880154591,1.2821576297545,0.329441945786111,3.89190765218141,9.94591041906117e-05,0.00398020373182035,"chr2D",NA,413348477,413348666,"+","up_regulated"
"TraesCS2D02G330200",239.461802838886,2.05972687886299,0.56094315876005,3.67189945486805,0.000240754406042359,0.00758610121175221,"chr2D",NA,423213250,423213255,"-","up_regulated"
"TraesCS2D02G336800",301.732047262203,1.25149484168835,0.30480067690089,4.10594508651729,4.02665139181469e-05,0.00199460918789721,"chr2D",NA,430433951,430434175,"-","up_regulated"
"TraesCS2D02G339700",38.7719374507312,2.79426717115107,0.795131192937685,3.51422154729887,0.00044104480187578,0.0116564405902919,"chr2D",NA,433863296,433864263,"+","up_regulated"
"TraesCS2D02G344600",43.484104646985,1.72784811729532,0.568694938016818,3.03826885345728,0.00237941566591229,0.0359431861471646,"chr2D",NA,440633947,440634603,"+","up_regulated"
"TraesCS2D02G348900",831.394240408971,1.9005515728727,0.504200425856052,3.76943666726552,0.000163616418187857,0.00569759840311127,"chr2D",NA,446696782,446697190,"-","up_regulated"
"TraesCS2D02G349000",776.506062286622,1.77012178731604,0.468673709715873,3.77687450911029,0.00015880869499542,0.00558713950794184,"chr2D",NA,446727450,446727858,"-","up_regulated"
"TraesCS2D02G349400",156.90753483446,2.98719217034623,0.639178730645952,4.67348493797249,2.9613143251761e-06,0.000257666103012306,"chr2D",NA,446932127,446932415,"+","up_regulated"
"TraesCS2D02G359900",14.038014641266,2.74276184644984,0.689157353874401,3.97987749971788,6.89507891225296e-05,0.00302113987230833,"chr2D",NA,461802587,461803030,"-","up_regulated"
"TraesCS2D02G367900",27.2383977361225,1.12690934232508,0.339447826309329,3.31983078099949,0.000900720273525081,0.0186791542985665,"chr2D",NA,472466985,472469171,"-","up_regulated"
"TraesCS2D02G373800",301.250526064791,1.43302628275255,0.291715312901098,4.91241364226359,8.99620104861188e-07,9.44892249296759e-05,"chr2D",NA,477264452,477264926,"-","up_regulated"
"TraesCS2D02G374600",21.4423237596065,1.01486618461244,0.344405907967834,2.94671537605337,0.00321168672045617,0.043640482525604,"chr2D",NA,478101910,478102504,"-","up_regulated"
"TraesCS2D02G377200",135.499255372443,1.75828976273761,0.568326756830547,3.09380077852267,0.00197610132754067,0.0317732814393522,"chr2D",NA,481599622,481600016,"+","up_regulated"
"TraesCS2D02G379600",36.1858245258603,1.30299337025018,0.414581971654178,3.14290890424215,0.00167277890205637,0.0285361573015713,"chr2D",NA,484132472,484132624,"-","up_regulated"
"TraesCS2D02G395600",12.5552130744384,1.53819217438309,0.290410126856053,5.29662030396592,1.17965629935127e-07,1.53223159959162e-05,"chr2D",NA,506787580,506787704,"+","up_regulated"
"TraesCS2D02G397500",39.6250910931556,1.02403415280987,0.352517842551342,2.90491438787451,0.00367353566042561,0.0473489276644612,"chr2D",NA,509229261,509230931,"+","up_regulated"
"TraesCS2D02G398500",75.4840857006754,1.09056996493418,0.376009056565614,2.90038217402318,0.00372707931470749,0.0477548427400141,"chr2D",NA,511528513,511528850,"-","up_regulated"
"TraesCS2D02G401300",6.06067961079699,1.02213781874901,0.335404686560193,3.04747625691144,0.00230771756289014,0.035204624769414,"chr2D",NA,516326169,516326247,"+","up_regulated"
"TraesCS2D02G410300",3.36739273160957,2.28023736743052,0.77714711041757,2.93411290715001,0.00334502503291084,0.0448328670010825,"chr2D",NA,524931598,524932521,"-","up_regulated"
"TraesCS2D02G418500",255.308501996162,1.85004824957219,0.605312783104494,3.05635086720583,0.00224048905119337,0.0345111875446041,"chr2D",NA,532620719,532621172,"-","up_regulated"
"TraesCS2D02G418600",38.7092257807336,3.86800675350301,0.958236426307568,4.03658914158361,5.42339246223669e-05,0.00251346162725231,"chr2D",NA,533029462,533029915,"-","up_regulated"
"TraesCS2D02G419700",28.9571835998477,1.52707555475112,0.425397914293347,3.58975797351482,0.000330985129661207,0.009506302993942,"chr2D",NA,533834038,533834132,"+","up_regulated"
