"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND","Sets"
"TraesCS3D02G371700",2.54669055848328,1.28564545287736,0.418403162268155,3.07274315497019,0.00212100957021388,0.0127497630385556,"chr3D",NA,484828190,484828603,"+","up_regulated"
"TraesCS3D02G371900",11.40339259007,2.21413328637724,0.282144915354859,7.84750376802814,4.24399666511552e-15,5.75102993403085e-13,"chr3D",NA,485071430,485071999,"-","up_regulated"
"TraesCS3D02G373600",4.06911583418892,2.39089647226665,0.678241564411213,3.52514000574737,0.00042325902829211,0.00338319523524595,"chr3D",NA,487222723,487223073,"+","up_regulated"
"TraesCS3D02G373800",4.4353510627611,1.36246869900401,0.376353444413065,3.62018395003352,0.000294393647462322,0.00250157080888958,"chr3D",NA,487246173,487246265,"-","up_regulated"
"TraesCS3D02G375800",24.3303100981376,1.9362764392679,0.326481763957683,5.93073382046192,3.0158377715126e-09,1.09134114083256e-07,"chr3D",NA,488904753,488904846,"-","up_regulated"
"TraesCS3D02G379700",255.984700583305,1.66648270790122,0.195224749684372,8.53622663415109,1.38676228372329e-17,3.18592562937105e-15,"chr3D",NA,496585348,496585496,"-","up_regulated"
"TraesCS3D02G390100",279.58177474111,1.09286505758914,0.259621182114693,4.20946029398456,2.55981421254768e-05,0.000314730586356141,"chr3D",NA,505177854,505177897,"-","up_regulated"
"TraesCS3D02G396800",6.98840487253053,2.11684941279046,0.503136208695941,4.20730882851195,2.58429861432535e-05,0.000317403473465228,"chr3D",NA,511444204,511444289,"-","up_regulated"
"TraesCS3D02G409311",4.18463428550221,1.19513711104282,0.28591514070466,4.18004135107119,2.91456092159709e-05,0.000352107176216834,"chr3D",NA,523331184,523331522,"+","up_regulated"
"TraesCS3D02G444600",87.5555792226217,1.20896781374588,0.266220056726815,4.54123490397447,5.59256761638185e-06,8.48626490270586e-05,"chr3D",NA,553741767,553741793,"-","up_regulated"
"TraesCS3D02G449300",129.011013470345,1.88341665624553,0.197791016296757,9.52225582085959,1.69459874510939e-21,9.96380979105381e-19,"chr3D",NA,557711103,557711687,"+","up_regulated"
"TraesCS3D02G487200",27.8180540500361,1.77180705774653,0.241518237569503,7.33612117899232,2.19872959980861e-13,2.02470415948732e-11,"chr3D",NA,582816507,582817160,"-","up_regulated"
"TraesCS3D02G489500",4.08603937867753,1.28295725223002,0.372232435676029,3.44665625363889,0.000567570243478024,0.00431451638684659,"chr3D",NA,583476399,583476462,"+","up_regulated"
"TraesCS3D02G494500",2.75905126061594,1.54417076287769,0.33838892162472,4.5633017637327,5.03553557254151e-06,7.75689372909641e-05,"chr3D",NA,587098299,587098379,"+","up_regulated"
"TraesCS3D02G496500",18.8036794060429,2.79249159016933,0.390858535359235,7.1445071235371,9.03193743068284e-13,7.25681202612199e-11,"chr3D",NA,588123919,588124314,"-","up_regulated"
"TraesCS3D02G501900",22.6114347760924,1.3011018978127,0.262726752324604,4.95230076990852,7.33411293239984e-07,1.43176164705356e-05,"chr3D",NA,590524316,590525827,"-","up_regulated"
"TraesCS3D02G514000",3.22821130684041,4.36057108851016,1.01826279499317,4.2823631678887,1.84918846936481e-05,0.000237194574215196,"chr3D",NA,597939144,597939314,"+","up_regulated"
"TraesCS3D02G524700",611.258770440041,1.83208409529603,0.398531079900582,4.5970921408515,4.28428186278292e-06,6.73725657120902e-05,"chr3D",NA,604447843,604448289,"+","up_regulated"
"TraesCS3D02G531300",2.37361939833173,1.59142764240676,0.410014546969299,3.88139312170775,0.000103859794619407,0.0010411640529532,"chr3D",NA,607379708,607379983,"+","up_regulated"
"TraesCS3D02G534100",2225.24676860876,1.59874311857629,0.152363170761158,10.4929761607708,9.30503557244379e-26,1.53712541202791e-22,"chr3D",NA,609169771,609169785,"-","up_regulated"
"TraesCS3D02G534200",90.9864109717137,3.54523818316372,0.396263863901758,8.94666030925963,3.66399660249401e-19,1.27744597124441e-16,"chr3D",NA,609215708,609215803,"-","up_regulated"
"TraesCS4A02G002600",1.10656014061744,2.25227436918431,0.770550396405976,2.92294232757447,0.00346740734032574,0.0190688164774207,"chr4A",NA,2402444,2402524,"+","up_regulated"
"TraesCS4A02G007800",9.57849065208852,1.26031734886436,0.35022351491271,3.59860858908483,0.000319924265707776,0.00268140438258893,"chr4A",NA,4833694,4834230,"-","up_regulated"
"TraesCS4A02G009600",37.5487697702017,2.32556840889446,0.416451188428624,5.58425206485643,2.34708087009943e-08,6.74576710225222e-07,"chr4A",NA,5742304,5743659,"-","up_regulated"
"TraesCS4A02G019800",12.334792515028,2.17700504667161,0.324433663292436,6.71017003777847,1.94397752126554e-11,1.16673965746474e-09,"chr4A",NA,13654580,13654876,"+","up_regulated"
"TraesCS4A02G023600",52.0772498280849,1.26747058076907,0.179444038803035,7.06331951300036,1.62571320868278e-12,1.23812961725159e-10,"chr4A",NA,16958075,16959085,"-","up_regulated"
"TraesCS4A02G023700",3.17885350819642,1.49228547675341,0.413683778549787,3.60730962665439,0.000309388382978349,0.00260663939276513,"chr4A",NA,16965520,16966267,"+","up_regulated"
"TraesCS4A02G028500",1.33369703088986,1.88650152594982,0.529044870589866,3.56586299352348,0.000362660807100558,0.00297666739115626,"chr4A",NA,20308557,20308731,"+","up_regulated"
"TraesCS4A02G040600",4.8865842912694,2.08075770605198,0.545673321838293,3.81319302736336,0.00013718288607546,0.0013153518268106,"chr4A",NA,34027709,34027799,"-","up_regulated"
"TraesCS4A02G040700",4.13587244169311,1.3575370948491,0.323101088485534,4.20158626271506,2.65051212673734e-05,0.000324444569275164,"chr4A",NA,34041578,34041854,"-","up_regulated"
"TraesCS4A02G041300",14.2881708701805,1.02698409846787,0.188230366629117,5.45599584625687,4.86991312827765e-08,1.29754010273822e-06,"chr4A",NA,34677791,34678228,"+","up_regulated"
"TraesCS4A02G053800",7.66962663906764,1.3033337570619,0.243633406719937,5.34956915231298,8.81638686878753e-08,2.19637248597252e-06,"chr4A",NA,45340621,45340831,"-","up_regulated"
"TraesCS4A02G059800",4.62538635700959,1.74302484177662,0.395859317222447,4.40314214152286,1.06694210817265e-05,0.000147667086389641,"chr4A",NA,56260475,56260567,"+","up_regulated"
"TraesCS4A02G070700",3.81987363850323,2.22046375429811,0.57987624888197,3.82920279728523,0.000128559036304904,0.00124349010147366,"chr4A",NA,68126191,68126251,"-","up_regulated"
"TraesCS4A02G075600",5.87341185426841,1.23931018189642,0.440997468606161,2.81024330097278,0.00495040614168103,0.0253516481042199,"chr4A",NA,75215242,75215327,"-","up_regulated"
"TraesCS4A02G078200",13.585384391667,1.22887474289813,0.463316144416995,2.65234604428571,0.00799345721977423,0.0372385721725076,"chr4A",NA,78180029,78180412,"-","up_regulated"
"TraesCS4A02G088000",1.89954101529025,1.74797286996956,0.478615566708037,3.65214379045855,0.000260060191285247,0.00225596850857236,"chr4A",NA,93486251,93488614,"+","up_regulated"
"TraesCS4A02G098600",8.52190579318528,1.71291779918951,0.276967129448048,6.18455266732583,6.22788185636089e-10,2.67386553883771e-08,"chr4A",NA,110638975,110639200,"-","up_regulated"
"TraesCS4A02G105100",3.24827510574367,1.38899182975027,0.546098799039728,2.54348083568889,0.0109754077482819,0.0476993286778652,"chr4A",NA,119080150,119080276,"-","up_regulated"
"TraesCS4A02G106000",0.657382761165419,1.87562081252973,0.715329697194721,2.62203683124757,0.00874059844441702,0.0399644946264394,"chr4A",NA,120142076,120142309,"-","up_regulated"
"TraesCS4A02G107000",11.9121670591536,1.08045674061182,0.229604219699204,4.70573555672143,2.5295223874233e-06,4.26283198352723e-05,"chr4A",NA,122627409,122627489,"-","up_regulated"
"TraesCS4A02G107100",38.9128865175993,1.87768238088938,0.263092155462736,7.13697592992404,9.54065437590196e-13,7.59977200062518e-11,"chr4A",NA,122736107,122736187,"-","up_regulated"
"TraesCS4A02G109400",0.561714418866272,1.95288258849534,0.688559633095287,2.83618512417949,0.00456559734161017,0.0237972886453501,"chr4A",NA,132991519,132991591,"-","up_regulated"
"TraesCS4A02G131000",15.2893137529408,1.35397805074882,0.369912818398048,3.66026259001347,0.000251956908070683,0.00219887072186819,"chr4A",NA,174157330,174157495,"-","up_regulated"
"TraesCS4A02G135500",12.8510228501886,1.47954298272389,0.257946283107948,5.73585695787954,9.70205205427061e-09,3.06948505963224e-07,"chr4A",NA,186697908,186698313,"-","up_regulated"
"TraesCS4A02G140500",106.565260716974,1.07319930903206,0.154796518468333,6.9329679998688,4.12101452302939e-12,2.87935658229911e-10,"chr4A",NA,216008795,216008828,"+","up_regulated"
"TraesCS4A02G176700",2.62399327391794,1.38589543338735,0.398300692433535,3.47952052234661,0.000502311895281593,0.00389308552351789,"chr4A",NA,448106295,448108298,"+","up_regulated"
"TraesCS4A02G178300",13.6865138456274,1.85516435452305,0.302515072535602,6.13246916582881,8.65254829675336e-10,3.59474522980266e-08,"chr4A",NA,450765449,450765605,"-","up_regulated"
"TraesCS4A02G186700",3.20742547615174,1.05830451278036,0.413093464756259,2.56190088459715,0.010410102254918,0.0457708051044657,"chr4A",NA,465542897,465545035,"+","up_regulated"
"TraesCS4A02G190900",0.816764298896991,2.09273580644443,0.686575762216396,3.04807702457874,0.00230310886285602,0.0136294776538565,"chr4A",NA,469839760,469839951,"-","up_regulated"
"TraesCS4A02G211100",5.80417535302205,1.2185975715157,0.37598451529976,3.24108446472629,0.00119075896160167,0.00796452786222747,"chr4A",NA,504792236,504792407,"-","up_regulated"
"TraesCS4A02G224800",4.63130864117984,1.35732105983491,0.312456307532041,4.34403475658985,1.39889368178843e-05,0.000186253391932763,"chr4A",NA,532792074,532794729,"+","up_regulated"
"TraesCS4A02G226100",14.96090520016,2.74091127867168,0.318668041780227,8.60114890517317,7.89220079618649e-18,1.96967188287847e-15,"chr4A",NA,534229856,534230043,"+","up_regulated"
"TraesCS4A02G247400",805.879579045523,1.46812181976171,0.273139262314438,5.37499372049857,7.65853511499753e-08,1.94067503584238e-06,"chr4A",NA,558547319,558548038,"-","up_regulated"
"TraesCS4A02G251100",3.95472015450202,1.56688686238759,0.345310081739051,4.53762269116625,5.68919319657037e-06,8.60898392958013e-05,"chr4A",NA,562413738,562413963,"-","up_regulated"
"TraesCS4A02G252400",5.02045084783911,1.17128689788511,0.28353002755034,4.13108589592738,3.61053628811998e-05,0.000422931990893217,"chr4A",NA,564751709,564751806,"-","up_regulated"
"TraesCS4A02G260500",1.99112284756762,1.54572523827975,0.549421442410559,2.81336897136369,0.00490253615863306,0.0251707209046179,"chr4A",NA,572882256,572882545,"-","up_regulated"
"TraesCS4A02G269400",49.8730644021072,1.29409700628959,0.253569825875462,5.10351340827583,3.33404878365548e-07,7.19725073611702e-06,"chr4A",NA,581270007,581270181,"+","up_regulated"
"TraesCS4A02G297800",142.494208201394,1.56441177566867,0.195851559119177,7.98774226104942,1.37432400417395e-15,2.10026373862539e-13,"chr4A",NA,596825257,596825638,"+","up_regulated"
"TraesCS4A02G299000",4.12743889718829,1.68932388763786,0.492808343229048,3.42795309951296,0.000608150514427415,0.0045684377264496,"chr4A",NA,597724298,597725956,"-","up_regulated"
"TraesCS4A02G305900",35.5839538521528,1.64266481295523,0.50172099041255,3.27406037288676,0.00106013958542692,0.00722956011170684,"chr4A",NA,600973780,600976674,"-","up_regulated"
"TraesCS4A02G336400",198.08967810131,1.09796023291817,0.166520772433599,6.59353314828026,4.29480806397781e-11,2.38171209157538e-09,"chr4A",NA,618626623,618626659,"-","up_regulated"
"TraesCS4A02G366000",20.2168452758142,1.20695871951709,0.256948902829929,4.69727134937783,2.63660078084625e-06,4.41859900424865e-05,"chr4A",NA,639195944,639196294,"+","up_regulated"
"TraesCS4A02G380900",0.968030585861884,1.77475984454818,0.676868805650858,2.62201453181407,0.00874117037399256,0.0399644946264394,"chr4A",NA,658381714,658382028,"+","up_regulated"
"TraesCS4A02G394600",40.8609621331659,2.12047153905251,0.329294528151428,6.43943751800639,1.19917067496429e-10,6.04648696218729e-09,"chr4A",NA,669820939,669821753,"+","up_regulated"
"TraesCS4A02G401300",5.29153482400413,1.87433307854665,0.724737566646822,2.58622315829261,0.00970340844683638,0.0434453544081319,"chr4A",NA,675285291,675285685,"-","up_regulated"
"TraesCS4A02G402300",1.67448330340605,2.09939402010605,0.737969026683796,2.84482673959919,0.00444355860826045,0.0232818713034072,"chr4A",NA,675955200,675955466,"-","up_regulated"
"TraesCS4A02G406400",172.537413653428,1.30846293732687,0.137561789211965,9.5118197053304,1.87356022724506e-21,1.06548755841385e-18,"chr4A",NA,679259758,679259814,"-","up_regulated"
"TraesCS4A02G437100",10.4337082212444,1.14363590811149,0.340066365034927,3.36297859976252,0.000771063408679649,0.00556653341763953,"chr4A",NA,707036686,707037083,"+","up_regulated"
"TraesCS4A02G445500",18.8009183444516,2.09417289377812,0.489753327872571,4.27597481139118,1.90302740760588e-05,0.000243091566382785,"chr4A",NA,713503286,713506406,"-","up_regulated"
"TraesCS4A02G454800",45.5815537688832,1.3463024710912,0.525503023701145,2.56193096970047,0.0104092005498776,0.0457697410071017,"chr4A",NA,718848841,718849179,"+","up_regulated"
"TraesCS4A02G468400",4.94594265301242,2.47100019741902,0.623743323051736,3.96156576928048,7.44598652713607e-05,0.000784049159567806,"chr4A",NA,730279800,730280240,"+","up_regulated"
"TraesCS4A02G474800",14.2637533951032,1.01130897515381,0.297648464700105,3.39766232684168,0.000679642532876622,0.00501267976756808,"chr4A",NA,733990001,733993181,"+","up_regulated"
"TraesCS4A02G475300",5.98825278841925,1.29242512893641,0.302271305269076,4.27571227042512,1.90527164780123e-05,0.000243308765315842,"chr4A",NA,734289445,734289624,"-","up_regulated"
"TraesCS4A02G485400",28.5560753254035,4.51603810904824,0.818609642633354,5.51671746074327,3.45390039757223e-08,9.50737143390362e-07,"chr4A",NA,739064972,739065251,"+","up_regulated"
"TraesCS4A02G485900",9.02374000406932,2.68928094753686,0.559130361452356,4.80975660229107,1.5111419107868e-06,2.70496741259802e-05,"chr4A",NA,739310325,739310691,"+","up_regulated"
"TraesCS4A02G491600",5.0879779257872,1.42627280632366,0.413423160414934,3.44991026843339,0.000560772915691515,0.00427204643204387,"chr4A",NA,741158934,741162123,"+","up_regulated"
"TraesCS4A02G495000",435.873273694535,1.03481140913902,0.101393347282907,10.2059103172883,1.86563378353453e-24,2.08773447637756e-21,"chr4A",NA,742373284,742373498,"+","up_regulated"
"TraesCS4B02G003300",7.00460148274236,1.69334037214774,0.497452945650201,3.40402119829532,0.000664015999958248,0.00492104853875701,"chr4B",NA,1851801,1852390,"+","up_regulated"
"TraesCS4B02G015500",85.7680138078774,1.03058051015095,0.171367483792464,6.01386264969056,1.8115401514078e-09,6.90964635760441e-08,"chr4B",NA,11658859,11659196,"-","up_regulated"
"TraesCS4B02G044700",18.4701118777504,1.63716910043236,0.39311794021907,4.16457488437193,3.11933235015716e-05,0.000373851093083872,"chr4B",NA,32260803,32260977,"-","up_regulated"
"TraesCS4B02G047400",4.39087698800084,1.59333203048732,0.455527004856124,3.49777732933872,0.000469152656001777,0.00368591104360313,"chr4B",NA,34725045,34725118,"-","up_regulated"
"TraesCS4B02G050500",693.285559215217,1.21002285088245,0.274141454293547,4.41386310582116,1.01542181302089e-05,0.000141411041367328,"chr4B",NA,39043250,39043384,"+","up_regulated"
"TraesCS4B02G059200",3.84939717114798,2.74240356406294,0.717185203911145,3.82384291966334,0.000131387638897305,0.00126678790638326,"chr4B",NA,50403460,50403558,"+","up_regulated"
"TraesCS4B02G061300",12.3439827532987,1.38037455930015,0.282775217606012,4.8815259377624,1.05268073825167e-06,1.95492618577727e-05,"chr4B",NA,53018969,53019091,"-","up_regulated"
"TraesCS4B02G086500",18.6164542375536,1.14132877400742,0.229283682627698,4.97780200024379,6.43103925474295e-07,1.27738887641947e-05,"chr4B",NA,86465239,86465673,"+","up_regulated"
"TraesCS4B02G091400",2.60044458015858,1.6671100002305,0.428937560086868,3.88660298224498,0.000101656811270662,0.00102307096355814,"chr4B",NA,94210877,94213541,"-","up_regulated"
"TraesCS4B02G095600",1.59014275029421,1.90329660026215,0.497021716419428,3.82940329845868,0.000128454346354104,0.00124282401400001,"chr4B",NA,99081582,99082130,"-","up_regulated"
"TraesCS4B02G097200",71.9148043212972,1.71206913766058,0.320958985608093,5.33423027374315,9.59506963798373e-08,2.36146371467165e-06,"chr4B",NA,101775064,101775393,"+","up_regulated"
"TraesCS4B02G107000",2.31654822451197,2.48912850457691,0.472578122449374,5.2671259762846,1.38576115722609e-07,3.27852497729225e-06,"chr4B",NA,116955200,116955775,"+","up_regulated"
"TraesCS4B02G115000",5.62030220630583,1.63924611083504,0.255940372048532,6.40479693654662,1.50569643694753e-10,7.43006575333262e-09,"chr4B",NA,131705592,131706179,"-","up_regulated"
"TraesCS4B02G131500",322.920517718147,1.01357398045002,0.205901063556888,4.92262625039808,8.53904404913274e-07,1.63295382987514e-05,"chr4B",NA,171661208,171661373,"-","up_regulated"
"TraesCS4B02G135800",109.90436714834,1.37952761513045,0.198695016821561,6.94294017634747,3.84022076053197e-12,2.70495793488801e-10,"chr4B",NA,178844665,178845830,"+","up_regulated"
"TraesCS4B02G143500",2.82595307747658,1.70873044715907,0.431885765915817,3.95644075820766,7.60747430091571e-05,0.000798146339742678,"chr4B",NA,191079597,191079890,"+","up_regulated"
"TraesCS4B02G150200",2.85863998518631,1.28455601097694,0.463385239027814,2.77211249471811,0.00556937857663451,0.0278734079943359,"chr4B",NA,230011230,230011414,"-","up_regulated"
"TraesCS4B02G167500",197.78254614333,1.81980784128939,0.217300957714262,8.37459650629946,5.54133972986274e-17,1.11762701103955e-14,"chr4B",NA,364682353,364682450,"-","up_regulated"
"TraesCS4B02G171600",209.0361384923,1.49541246683303,0.20166995819966,7.41514740312747,1.21489608535701e-13,1.17233247980744e-11,"chr4B",NA,375790684,375790693,"+","up_regulated"
"TraesCS4B02G172700",3.92677366421211,2.89092808257263,0.424261691428546,6.81402101810911,9.49078294815318e-12,6.09139696323604e-10,"chr4B",NA,377690626,377690805,"-","up_regulated"
"TraesCS4B02G173600",17.7277670023481,1.06849261339664,0.278986936870848,3.82990194946394,0.000128194328338182,0.00124048126840047,"chr4B",NA,380653455,380653620,"+","up_regulated"
"TraesCS4B02G180300",134.689993400893,1.7214184813371,0.182012120503496,9.45771345652795,3.14750439235046e-21,1.70607033004427e-18,"chr4B",NA,394621514,394621795,"+","up_regulated"
"TraesCS4B02G181900",1.96727868029999,2.04065252196464,0.669534601496878,3.04786715638348,0.0023047178766201,0.01363551044579,"chr4B",NA,399035807,399035902,"+","up_regulated"
"TraesCS4B02G197300",38.9128865175993,1.87768238088938,0.263092155462736,7.13697592992404,9.54065437590196e-13,7.59977200062518e-11,"chr4B",NA,424862167,424862247,"+","up_regulated"
"TraesCS4B02G207900",47.4647378862231,1.40988633905224,0.230524423447161,6.115995511319,9.59560260664524e-10,3.92542750266305e-08,"chr4B",NA,444842114,444842174,"-","up_regulated"
"TraesCS4B02G210100",40.5342575259903,3.53191229057789,0.441432149647564,8.00103094755954,1.23381770430917e-15,1.923674295341e-13,"chr4B",NA,448801799,448802137,"+","up_regulated"
"TraesCS4B02G212400",0.698999208244413,1.81934034767432,0.611227814412283,2.97653396127544,0.00291526791776202,0.0165600297529267,"chr4B",NA,450862324,450863255,"-","up_regulated"
"TraesCS4B02G235400",14.8294158678139,2.60569240592616,0.450581236939425,5.78295808237675,7.33983573770093e-09,2.38634087777614e-07,"chr4B",NA,491791035,491791097,"+","up_regulated"
"TraesCS4B02G251100",133.124544734416,1.39565733749255,0.156082299209969,8.94180406463037,3.82867982453682e-19,1.32818817453095e-16,"chr4B",NA,517439571,517439640,"-","up_regulated"
"TraesCS4B02G264500",13.1240218293384,3.36380994766588,0.677338334860474,4.9662181727228,6.82711470120225e-07,1.34451332694894e-05,"chr4B",NA,535088761,535088783,"-","up_regulated"
"TraesCS4B02G274900",1.68145988712843,1.39804852629506,0.53240683072368,2.6259026849726,0.00864195206908026,0.0396447551246269,"chr4B",NA,552833199,552833320,"-","up_regulated"
"TraesCS4B02G283800",16.3689277358689,2.23037409641041,0.324716869972496,6.86867330483731,6.48017162198036e-12,4.34396895946492e-10,"chr4B",NA,567177827,567178123,"-","up_regulated"
"TraesCS4B02G286000",3.95552117368731,1.80958635218423,0.378289081035157,4.78360714835451,1.7217704175108e-06,3.04196978195358e-05,"chr4B",NA,569628760,569629121,"+","up_regulated"
"TraesCS4B02G304300",38.6279969978442,1.12095932910328,0.250421406769899,4.47629195747342,7.59506064584646e-06,0.000110241193027086,"chr4B",NA,592625041,592625349,"+","up_regulated"
"TraesCS4B02G319600",1.08648298385905,3.35365282780607,0.868287037452496,3.86237808829382,0.000112288604047135,0.00110915370691832,"chr4B",NA,610409587,610409645,"-","up_regulated"
"TraesCS4B02G321800",3.35768061740307,1.52147972357008,0.280886446722022,5.41670750342685,6.07065290153817e-08,1.57807406879588e-06,"chr4B",NA,612759304,612760009,"+","up_regulated"
"TraesCS4B02G335300",2.05611809823258,3.594893561546,0.86414071278201,4.16007891813432,3.18137647658459e-05,0.000380367191662788,"chr4B",NA,626074370,626074438,"-","up_regulated"
"TraesCS4B02G339400",6.75961344113884,1.14387571027997,0.309247532326206,3.69890004190353,0.000216535851940133,0.00193858493435985,"chr4B",NA,632661022,632661289,"+","up_regulated"
"TraesCS4B02G339800",10.4815928725394,3.29635411362649,0.420450077233303,7.84006066859962,4.50328802129074e-15,6.06684711078005e-13,"chr4B",NA,633282638,633282907,"+","up_regulated"
"TraesCS4B02G344300",594.286779146865,1.15689656428898,0.228731016138339,5.05789107144645,4.23918451367579e-07,8.87137517100622e-06,"chr4B",NA,637739032,637739597,"-","up_regulated"
"TraesCS4B02G347700",2.29054987436662,3.06495007791032,0.761281691324782,4.02603939229998,5.67241902625601e-05,0.000622718519716247,"chr4B",NA,641412125,641412361,"+","up_regulated"
"TraesCS4B02G353900",16.255797762064,1.06881147325138,0.339199823763018,3.15097885781364,0.00162724268816676,0.0102561523389987,"chr4B",NA,645457882,645458214,"+","up_regulated"
"TraesCS4B02G354300",2.0578180699967,1.44583468198851,0.484532429190832,2.98397918257618,0.00284526129112513,0.0162221278362686,"chr4B",NA,646120858,646121397,"-","up_regulated"
"TraesCS4B02G376200",2.91770491719492,2.12222869672115,0.613095824800606,3.4614959209865,0.000537182260543452,0.00411780382485529,"chr4B",NA,660089891,660090372,"+","up_regulated"
"TraesCS4B02G385800",2.88610772162529,2.10226373300297,0.534860176658359,3.93049216364781,8.47721566190553e-05,0.000874844116969608,"chr4B",NA,664759177,664759998,"+","up_regulated"
"TraesCS4B02G393300",78.0360176993564,2.15382231384439,0.407023736335883,5.29163810748132,1.21225593407316e-07,2.90828246756328e-06,"chr4B",NA,667855279,667855569,"-","up_regulated"
"TraesCS4B02G393600",1.43226866783044,1.85119889379221,0.716337012987674,2.58425693525355,0.00975890640640678,0.0436067936744322,"chr4B",NA,667885588,667885596,"-","up_regulated"
"TraesCS4D02G002800",8.1364896515083,1.12168083845008,0.275083018923669,4.07760843558768,4.55013109409513e-05,0.000516006285451805,"chr4D",NA,1352023,1352624,"-","up_regulated"
"TraesCS4D02G014300",162.912659798804,2.15919191680363,0.17696113425628,12.2015036006529,3.05136740050193e-34,1.7642243467852e-30,"chr4D",NA,6575995,6576379,"-","up_regulated"
"TraesCS4D02G027900",15.0436953213956,3.60857835255512,0.456231469793043,7.90953406653874,2.58353998993757e-15,3.64326398459062e-13,"chr4D",NA,12458784,12458840,"+","up_regulated"
"TraesCS4D02G028800",82.6182449209334,1.00107891606259,0.135044512494992,7.41295516246703,1.23515655348604e-13,1.18693070411932e-11,"chr4D",NA,12668394,12668531,"-","up_regulated"
"TraesCS4D02G029400",1.94179881457056,1.60634676534562,0.444263366686973,3.61575337017929,0.000299475397358515,0.00253729424155955,"chr4D",NA,13058750,13059350,"-","up_regulated"
"TraesCS4D02G034800",79.4330937479148,2.44338254170599,0.471547730914534,5.18162294401718,2.19963527788724e-07,4.95014256292878e-06,"chr4D",NA,15795336,15795581,"+","up_regulated"
"TraesCS4D02G042200",21.7860909662931,1.76172172673645,0.302891704237958,5.81634195353335,6.01493586714528e-09,2.00250607196932e-07,"chr4D",NA,19688721,19688895,"-","up_regulated"
"TraesCS4D02G050700",1330.60736738866,1.20442416612444,0.232946986279308,5.17037882894229,2.33619915338724e-07,5.22358470709507e-06,"chr4D",NA,26510301,26510438,"+","up_regulated"
"TraesCS4D02G054100",3.44440818402191,1.15666751077762,0.451166201982776,2.56372819084036,0.0103554604958907,0.0455941239158138,"chr4D",NA,30169343,30169632,"+","up_regulated"
"TraesCS4D02G055000",3.83115207534775,1.24113660035001,0.3938305056777,3.15144861166678,0.00162462748033991,0.0102416038411678,"chr4D",NA,30398657,30399034,"+","up_regulated"
"TraesCS4D02G059600",5.69935336745607,1.38801492872462,0.283340278260135,4.89875614313573,9.64452515566522e-07,1.81095209695591e-05,"chr4D",NA,35477171,35477513,"+","up_regulated"
"TraesCS4D02G066400",579.485485303578,1.69040793843017,0.282777652283712,5.97786962575874,2.26074544586409e-09,8.43748142977387e-08,"chr4D",NA,41074366,41075082,"+","up_regulated"
"TraesCS4D02G068800",1.04977788763909,1.71272302521929,0.648030925683934,2.64296495327237,0.00821835415085874,0.0380690098371431,"chr4D",NA,44419153,44419350,"+","up_regulated"
"TraesCS4D02G075000",3.27251630249997,1.77594669240615,0.54821009372383,3.2395366534437,0.00119724077600841,0.00800094030824886,"chr4D",NA,49579827,49580593,"-","up_regulated"
"TraesCS4D02G111100",2.05449648004916,2.43666535767916,0.618346363218539,3.94061565268393,8.12727553658344e-05,0.000843498136131183,"chr4D",NA,92067245,92067326,"-","up_regulated"
"TraesCS4D02G133100",19.5669242715764,1.29805900624116,0.232366256134542,5.58626294469183,2.3200787297044e-08,6.67922748322078e-07,"chr4D",NA,119806160,119806307,"-","up_regulated"
"TraesCS4D02G143100",1.05100216260562,1.70460340773998,0.523477677410636,3.25630582028204,0.0011287210606707,0.00761787897961027,"chr4D",NA,130465372,130466366,"+","up_regulated"
"TraesCS4D02G143600",2.16510028205129,1.06675160577235,0.411415856032683,2.59287917597324,0.00951762008336912,0.0427525748918613,"chr4D",NA,131042636,131043376,"-","up_regulated"
"TraesCS4D02G145600",4.7229309278299,1.20503763856133,0.404996508864535,2.97542722513786,0.00292580762059967,0.0166090213160551,"chr4D",NA,134563289,134563777,"+","up_regulated"
"TraesCS4D02G162400",6.33601834607952,1.05213315011123,0.357717705661252,2.94123867356895,0.00326902545152943,0.0181636920236499,"chr4D",NA,247514372,247514468,"+","up_regulated"
"TraesCS4D02G169800",274.178976493345,1.1367176961321,0.114992946393539,9.88510801559883,4.83060563784459e-23,4.13768209579377e-20,"chr4D",NA,295013191,295013288,"+","up_regulated"
"TraesCS4D02G173700",99.0604649128337,1.76724755978503,0.227835182389825,7.75669297975793,8.71726210507809e-15,1.10367219363581e-12,"chr4D",NA,301534657,301534666,"+","up_regulated"
"TraesCS4D02G174700",7.45344529966567,2.50412417792699,0.38765621701857,6.45965179453588,1.04944172926199e-10,5.35771277541769e-09,"chr4D",NA,302694366,302694545,"-","up_regulated"
"TraesCS4D02G175700",43.2869233896599,1.38395433872291,0.479415576475489,2.88675296889038,0.00389239704656679,0.0209363826256183,"chr4D",NA,304690168,304690333,"+","up_regulated"
"TraesCS4D02G180800",1.77131214592687,3.45390130714293,0.539668255405138,6.40004534739593,1.55330811547617e-10,7.6270396574559e-09,"chr4D",NA,314678395,314678721,"-","up_regulated"
"TraesCS4D02G184100",2.70847938531997,1.12623731026585,0.367532457183205,3.06432068312391,0.00218164916662978,0.0130487069680983,"chr4D",NA,322235178,322235285,"-","up_regulated"
